step,t_obs,t_cmd,dt,pos_base,pos_shoulder,pos_elbow,pos_wrist,pos_roll,pos_gripper,cmd_base,cmd_shoulder,cmd_elbow,cmd_wrist,cmd_roll,cmd_gripper,sent_base,sent_shoulder,sent_elbow,sent_wrist,sent_roll,sent_gripper,velraw_base,velraw_shoulder,velraw_elbow,velraw_wrist,velraw_roll,velraw_gripper,chunk_start
87,1787663067.8583,1787663067.8583,0.03899,-0.567573,0.757787,1.178097,0.711767,-0.679553,0.543029,-0.569107,0.771592,1.334563,0.713301,-0.681087,0.550699,-0.569107,0.771592,1.334563,0.713301,-0.681087,0.550699,,,,,,,0
88,1787663067.9163,1787663067.9163,0.05799,-0.567573,0.776194,1.244058,0.717903,-0.679553,0.543029,-0.569107,0.777728,1.329961,0.713301,-0.681087,0.550699,-0.569107,0.777728,1.329961,0.713301,-0.681087,0.550699,,,,,,,0
89,1787663067.9713,1787663067.9713,0.055,-0.567573,0.786932,1.305418,0.717903,-0.679553,0.543029,-0.572175,0.793068,1.323825,0.713301,-0.681087,0.550699,-0.572175,0.793068,1.323825,0.713301,-0.681087,0.550699,,,,,,,0
90,1787663068.0113,1787663068.0113,0.03999,-0.567573,0.788466,1.328427,0.717903,-0.679553,0.543029,-0.581379,0.797670,1.310020,0.713301,-0.681087,0.550699,-0.581379,0.797670,1.310020,0.713301,-0.681087,0.550699,,,,,,,1
91,1787663068.0683,1787663068.0683,0.057,-0.567573,0.793068,1.340699,0.717903,-0.679553,0.543029,-0.581379,0.797670,1.297748,0.713301,-0.681087,0.550699,-0.581379,0.797670,1.297748,0.713301,-0.681087,0.550699,,,,,,,0
92,1787663068.1073,1787663068.1073,0.039,-0.567573,0.797670,1.337631,0.713301,-0.679553,0.543029,-0.581379,0.806874,1.294680,0.713301,-0.681087,0.550699,-0.581379,0.806874,1.294680,0.713301,-0.681087,0.550699,,,,,,,0
93,1787663068.1643,1787663068.1643,0.05701,-0.570641,0.811476,1.322291,0.716369,-0.679553,0.546097,-0.584447,0.817612,1.291612,0.713301,-0.681087,0.550699,-0.584447,0.817612,1.291612,0.713301,-0.681087,0.550699,,,,,,,0
94,1787663068.2023,1787663068.2023,0.03801,-0.572175,0.814544,1.316156,0.717903,-0.679553,0.541495,-0.595185,0.820680,1.279340,0.713301,-0.681087,0.550699,-0.595185,0.820680,1.279340,0.713301,-0.681087,0.550699,,,,,,,0
95,1787663068.2533,1787663068.2533,0.05099,-0.572175,0.817612,1.311554,0.717903,-0.679553,0.546097,-0.596719,0.822214,1.276272,0.713301,-0.681087,0.550699,-0.596719,0.822214,1.276272,0.713301,-0.681087,0.550699,,,,,,,0
96,1787663068.3203,1787663068.3203,0.067,-0.578311,0.829884,1.294680,0.716369,-0.679553,0.546097,-0.596719,0.822214,1.276272,0.713301,-0.681087,0.550699,-0.596719,0.822214,1.276272,0.713301,-0.681087,0.550699,,,,,,,0
